contest,handle,finding,risk,score,pie,split,slice,award,awardCoin,awardUSD
97,minhquanym,G-28,g,8,10.236451524213882,1,10.236451524213882,59.55921220367387,USDT,59.56
97,minhquanym,H-03,3,,7.290000000000001,4,1.8225000000000002,1260.6939463217147,USDT,1260.69
97,minhquanym,M-03,2,,1.2914016300000002,9,0.14348907000000002,99.25695578180125,USDT,99.26
97,minhquanym,Q-28,q,38,12.696674676516656,1,12.696674676516656,147.7472812821709,USDT,147.75
97,oyc_109,G-29,g,9,10.241522880708796,1,10.241522880708796,59.58871910818337,USDT,59.59
97,pedroais,G-30,g,23,10.591748722884063,1,10.591748722884063,61.626454079524315,USDT,61.63
97,pedroais,M-01,2,,2.1870000000000003,4,0.5467500000000001,378.2081838965144,USDT,378.21
97,pedroais,M-04,2,,1.2914016300000002,9,0.14348907000000002,99.25695578180125,USDT,99.26
97,pedroais,M-06,2,,2.43,3,0.81,560.3084205874287,USDT,560.31
97,pedroais,M-07,2,,2.7,2,1.35,933.8473676457146,USDT,933.85
97,peritoflores,G-31,g,7,10.232396447989233,1,10.232396447989233,59.5356183689554,USDT,59.54
97,peritoflores,M-02,2,,2.1870000000000003,4,0.5467500000000001,378.2081838965144,USDT,378.21
97,peritoflores,M-09,2,,1.1622614670000002,10,0.11622614670000002,80.398134183259,USDT,80.4
97,rfa,G-32,g,27,11.160364717169411,1,11.160364717169411,64.93485842119826,USDT,64.93
97,rfa,Q-36,q,46,24.138455039999993,1,24.138455039999993,280.8917450730775,USDT,280.89
97,robee,G-33,g,31,12.696674676516656,1,12.696674676516656,73.87364064108544,USDT,73.87
97,robee,Q-30,q,19,10.406595519310189,1,10.406595519310189,121.09833752179976,USDT,121.1
97,saian,G-34,g,38,24.138455039999993,1,24.138455039999993,140.44587253653876,USDT,140.45
97,saian,Q-33,q,22,10.591748722884063,1,10.591748722884063,123.25290815904863,USDT,123.25
97,samruna,G-35,g,18,10.337600427580348,1,10.337600427580348,60.147731475759706,USDT,60.15
97,samruna,Q-29,q,21,10.51542712992153,1,10.51542712992153,122.36477735703677,USDT,122.36
97,sirhashalot,G-36,g,16,10.293710390823714,1,10.293710390823714,59.89236407557888,USDT,59.89
97,sirhashalot,M-05,2,,3,1,3,2075.2163725460323,USDT,2075.22
97,throttle,G-37,g,28,11.411301899705176,1,11.411301899705176,66.39489766126954,USDT,66.39
97,throttle,M-04,2,,1.2914016300000002,9,0.14348907000000002,99.25695578180125,USDT,99.26
97,throttle,M-09,2,,1.1622614670000002,10,0.11622614670000002,80.398134183259,USDT,80.4
97,throttle,M-15,2,,2.7,2,1.35,933.8473676457146,USDT,933.85
97,throttle,Q-31,q,8,10.236451524213882,1,10.236451524213882,119.11842440734775,USDT,119.12
97,wuwe1,G-38,g,35,17.538104362107344,1,17.538104362107344,102.04275152205611,USDT,102.04
97,wuwe1,M-10,2,,2.43,3,0.81,560.3084205874287,USDT,560.31
97,z3s,G-39,g,25,10.80972450726633,1,10.80972450726633,62.89471251523089,USDT,62.89
97,z3s,Q-32,q,7,10.232396447989233,1,10.232396447989233,119.0712367379108,USDT,119.07
97,cmichel,H-01,3,,9,2,4.5,3112.8245588190484,USDT,3112.82
97,cmichel,H-03,3,,7.290000000000001,4,1.8225000000000002,1260.6939463217147,USDT,1260.69
97,cmichel,M-01,2,,2.1870000000000003,4,0.5467500000000001,378.2081838965144,USDT,378.21
97,cmichel,M-03,2,,1.2914016300000002,9,0.14348907000000002,99.25695578180125,USDT,99.26
97,cmichel,M-04,2,,1.2914016300000002,9,0.14348907000000002,99.25695578180125,USDT,99.26
97,cmichel,M-11,2,,2.7,2,1.35,933.8473676457146,USDT,933.85
97,cmichel,M-12,2,,2.7,2,1.35,933.8473676457146,USDT,933.85
97,cmichel,M-13,2,,2.43,3,0.81,560.3084205874287,USDT,560.31
97,cmichel,M-19,2,,2.43,3,0.81,560.3084205874287,USDT,560.31
97,cmichel,Q-19,q,66,60,1,60,698.2014663513714,USDT,698.2
97,hyh,H-04,3,,8.100000000000001,3,2.7000000000000006,1867.6947352914294,USDT,1867.69
97,hyh,H-05,3,,9,2,4.5,3112.8245588190484,USDT,3112.82
97,hyh,M-13,2,,2.43,3,0.81,560.3084205874287,USDT,560.31
97,kyliek,M-01,2,,2.1870000000000003,4,0.5467500000000001,378.2081838965144,USDT,378.21
97,kyliek,M-08,2,,2.43,3,0.81,560.3084205874287,USDT,560.31
97,kyliek,M-20,2,,3,1,3,2075.2163725460323,USDT,2075.22
97,kyliek,Q-27,q,25,10.80972450726633,1,10.80972450726633,125.78942503046179,USDT,125.79
97,JMukesh,M-02,2,,2.1870000000000003,4,0.5467500000000001,378.2081838965144,USDT,378.21
97,whilom,M-02,2,,2.1870000000000003,4,0.5467500000000001,378.2081838965144,USDT,378.21
97,Ruhum,M-03,2,,1.2914016300000002,9,0.14348907000000002,99.25695578180125,USDT,99.26
97,Ruhum,M-04,2,,1.2914016300000002,9,0.14348907000000002,99.25695578180125,USDT,99.26
97,Ruhum,M-08,2,,2.43,3,0.81,560.3084205874287,USDT,560.31
97,Ruhum,M-09,2,,1.1622614670000002,10,0.11622614670000002,80.398134183259,USDT,80.4
97,Ruhum,Q-12,q,40,14.382164801981435,1,14.382164801981435,167.36080923417535,USDT,167.36
97,shenwilly,M-03,2,,1.2914016300000002,9,0.14348907000000002,99.25695578180125,USDT,99.26
97,cccz,M-04,2,,1.2914016300000002,9,0.14348907000000002,99.25695578180125,USDT,99.26
97,cccz,M-19,2,,2.43,3,0.81,560.3084205874287,USDT,560.31
97,danb,M-04,2,,1.2914016300000002,9,0.14348907000000002,99.25695578180125,USDT,99.26
97,danb,M-06,2,,2.43,3,0.81,560.3084205874287,USDT,560.31
97,danb,M-09,2,,1.1622614670000002,10,0.11622614670000002,80.398134183259,USDT,80.4
97,danb,Q-39,q,18,10.368201958465523,1,10.368201958465523,120.6515635137965,USDT,120.65
97,catchup,M-09,2,,1.1622614670000002,10,0.11622614670000002,80.398134183259,USDT,80.4
97,catchup,Q-18,q,48,30.355199999999996,1,30.355199999999996,353.2340858564858,USDT,353.23
97,hubble,M-09,2,,1.1622614670000002,10,0.11622614670000002,80.398134183259,USDT,80.4
97,hubble,Q-25,q,16,10.313191458694096,1,10.313191458694096,120.01142332037762,USDT,120.01
97,XDms,Q-15,q,5,10.226560273556009,1,10.226560273556009,119.00332297879146,USDT,119
97,cryptphi,Q-20,q,4,10.224486080712962,1,10.224486080712962,118.97918623738296,USDT,118.98
97,ye0lde,Q-35,q,6,10.229153672114466,1,10.229153672114466,119.0335015567306,USDT,119.03
97,jayjonah8,Q-37,q,17,10.337600427580348,1,10.337600427580348,120.29546295151941,USDT,120.3
110,Dravee,G-01,g,75,100,1,100,509.1832516529492,USDC,509.18
110,Dravee,Q-20,q,25,41.968581191696245,4,10.492145297924061,93.83206327542804,USDC,93.83
110,IllIllI,G-02,g,70,60,1,60,305.50995099176953,USDC,305.51
110,IllIllI,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,IllIllI,M-05,2,,3,1,3,8480.786211214157,USDC,8480.79
110,IllIllI,Q-01,q,70,100,1,100,894.3076998180088,USDC,894.31
110,joestakey,G-03,g,60,71.1552,2,35.5776,181.1551805400796,USDC,181.16
110,joestakey,Q-09,q,40,14.382164801981435,1,14.382164801981435,128.62080722463546,USDC,128.62
110,TomFrenchBlockchain,G-04,g,60,71.1552,2,35.5776,181.1551805400796,USDC,181.16
110,TomFrenchBlockchain,Q-13,q,35,49.9988646043767,4,12.499716151094175,111.78592399463045,USDC,111.79
110,defsec,G-05,g,55,44.32206560624638,2,22.16103280312319,112.84026742681938,USDC,112.84
110,defsec,Q-10,q,35,49.9988646043767,4,12.499716151094175,111.78592399463045,USDC,111.79
110,rfa,G-06,g,55,44.32206560624638,2,22.16103280312319,112.84026742681938,USDC,112.84
110,rfa,Q-57,q,5,61.297852457173946,6,10.216308742862324,91.36523572459818,USDC,91.37
110,Tomio,G-07,g,50,17.538104362107344,1,17.538104362107344,89.3010900692659,USDC,89.3
110,0xkatana,G-08,g,45,30.08126563212867,2,15.040632816064335,76.58438324201691,USDC,76.58
110,0xkatana,Q-31,q,15,30.710370852911907,3,10.23679028430397,91.54840372675223,USDC,91.55
110,fatherOfBlocks,G-09,g,45,30.08126563212867,2,15.040632816064335,76.58438324201691,USDC,76.58
110,fatherOfBlocks,Q-21,q,25,41.968581191696245,4,10.492145297924061,93.83206327542804,USDC,93.83
110,saian,G-10,g,40,49.9988646043767,4,12.499716151094175,63.64646114553018,USDC,63.65
110,sorrynotsorry,G-11,g,40,49.9988646043767,4,12.499716151094175,63.64646114553018,USDC,63.65
110,sorrynotsorry,Q-03,q,55,40.8,1,40.8,364.8775415257476,USDC,364.88
110,TerrierLover,G-12,g,40,49.9988646043767,4,12.499716151094175,63.64646114553018,USDC,63.65
110,TerrierLover,Q-12,q,35,49.9988646043767,4,12.499716151094175,111.78592399463045,USDC,111.79
110,TrungOre,G-13,g,40,49.9988646043767,4,12.499716151094175,63.64646114553018,USDC,63.65
110,TrungOre,H-01,3,,3.486784401000001,11,0.31698040009090916,896.0810021053763,USDC,896.08
110,TrungOre,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,TrungOre,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,TrungOre,M-04,2,,1.5943230000000002,7,0.22776042857142859,643.8625006962662,USDC,643.86
110,TrungOre,Q-18,q,30,55.03343845799142,5,11.006687691598284,98.4336555208845,USDC,98.43
110,CertoraInc,G-14,g,35,11.411301899705176,1,11.411301899705176,58.104438068853575,USDC,58.1
110,CertoraInc,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,CertoraInc,Q-14,q,30,55.03343845799142,5,11.006687691598284,98.4336555208845,USDC,98.43
110,0x1f8b,G-15,g,30,11.160364717169411,1,11.160364717169411,56.826707963211675,USDC,56.83
110,0x1f8b,Q-34,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,0xAsm0d3us,G-16,g,25,64.02375751350289,6,10.67062625225048,54.33304172294222,USDC,54.33
110,0xNazgul,G-17,g,25,64.02375751350289,6,10.67062625225048,54.33304172294222,USDC,54.33
110,gzeon,G-18,g,25,64.02375751350289,6,10.67062625225048,54.33304172294222,USDC,54.33
110,gzeon,M-04,2,,1.5943230000000002,7,0.22776042857142859,643.8625006962662,USDC,643.86
110,gzeon,Q-40,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,joshie,G-19,g,25,64.02375751350289,6,10.67062625225048,54.33304172294222,USDC,54.33
110,kenta,G-20,g,25,64.02375751350289,6,10.67062625225048,54.33304172294222,USDC,54.33
110,kenta,Q-27,q,20,82.36025570638209,8,10.295031963297761,92.069263546497,USDC,92.07
110,robee,G-21,g,25,64.02375751350289,6,10.67062625225048,54.33304172294222,USDC,54.33
110,robee,Q-16,q,30,55.03343845799142,5,11.006687691598284,98.4336555208845,USDC,98.43
110,horsefacts,G-22,g,20,51.719299754873866,5,10.343859950974773,52.6692024448005,USDC,52.67
110,horsefacts,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,horsefacts,Q-25,q,20,82.36025570638209,8,10.295031963297761,92.069263546497,USDC,92.07
110,ilan,G-23,g,20,51.719299754873866,5,10.343859950974773,52.6692024448005,USDC,52.67
110,ilan,Q-06,q,50,92.21536996835373,4,23.05384249208843,206.17228851066275,USDC,206.17
110,securerodd,G-24,g,20,51.719299754873866,5,10.343859950974773,52.6692024448005,USDC,52.67
110,securerodd,Q-29,q,20,82.36025570638209,8,10.295031963297761,92.069263546497,USDC,92.07
110,slywaters,G-25,g,20,51.719299754873866,5,10.343859950974773,52.6692024448005,USDC,52.67
110,tchkvsky,G-26,g,20,51.719299754873866,5,10.343859950974773,52.6692024448005,USDC,52.67
110,tchkvsky,Q-30,q,20,82.36025570638209,8,10.295031963297761,92.069263546497,USDC,92.07
110,0v3rf10w,G-27,g,15,92.21363626940081,9,10.24595958548898,52.17071018043982,USDC,52.17
110,0v3rf10w,Q-53,q,5,61.297852457173946,6,10.216308742862324,91.36523572459818,USDC,91.37
110,berndartmueller,G-28,g,15,92.21363626940081,9,10.24595958548898,52.17071018043982,USDC,52.17
110,berndartmueller,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,berndartmueller,H-03,3,,5.9049000000000005,6,0.9841500000000001,2782.1219165888047,USDC,2782.12
110,berndartmueller,Q-04,q,50,92.21536996835373,4,23.05384249208843,206.17228851066275,USDC,206.17
110,Cityscape,G-29,g,15,92.21363626940081,9,10.24595958548898,52.17071018043982,USDC,52.17
110,ellahi,G-30,g,15,92.21363626940081,9,10.24595958548898,52.17071018043982,USDC,52.17
110,ellahi,Q-15,q,30,55.03343845799142,5,11.006687691598284,98.4336555208845,USDC,98.43
110,gs8nrv,G-31,g,15,92.21363626940081,9,10.24595958548898,52.17071018043982,USDC,52.17
110,gs8nrv,H-01,3,,3.486784401000001,11,0.31698040009090916,896.0810021053763,USDC,896.08
110,gs8nrv,Q-39,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,simon135,G-32,g,15,92.21363626940081,9,10.24595958548898,52.17071018043982,USDC,52.17
110,SolidityScan,G-33,g,15,92.21363626940081,9,10.24595958548898,52.17071018043982,USDC,52.17
110,SolidityScan,Q-33,q,15,30.710370852911907,3,10.23679028430397,91.54840372675223,USDC,91.55
110,teryanarmen,G-34,g,15,92.21363626940081,9,10.24595958548898,52.17071018043982,USDC,52.17
110,teryanarmen,Q-50,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,z3s,G-35,g,15,92.21363626940081,9,10.24595958548898,52.17071018043982,USDC,52.17
110,z3s,Q-52,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,0xBug,G-36,g,10,71.54611863019002,7,10.220874090027147,52.042979038954,USDC,52.04
110,0xBug,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,0xBug,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,0xDjango,G-37,g,10,71.54611863019002,7,10.220874090027147,52.042979038954,USDC,52.04
110,0xDjango,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,0xDjango,H-03,3,,5.9049000000000005,6,0.9841500000000001,2782.1219165888047,USDC,2782.12
110,0xDjango,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,0xDjango,M-04,2,,1.5943230000000002,7,0.22776042857142859,643.8625006962662,USDC,643.86
110,0xDjango,Q-35,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,Funen,G-38,g,10,71.54611863019002,7,10.220874090027147,52.042979038954,USDC,52.04
110,Funen,Q-24,q,20,82.36025570638209,8,10.295031963297761,92.069263546497,USDC,92.07
110,jah,G-39,g,10,71.54611863019002,7,10.220874090027147,52.042979038954,USDC,52.04
110,jah,Q-42,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,kebabsec,G-40,g,10,71.54611863019002,7,10.220874090027147,52.042979038954,USDC,52.04
110,kebabsec,Q-26,q,20,82.36025570638209,8,10.295031963297761,92.069263546497,USDC,92.07
110,MaratCerby,G-41,g,10,71.54611863019002,7,10.220874090027147,52.042979038954,USDC,52.04
110,MaratCerby,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,MaratCerby,Q-56,q,5,61.297852457173946,6,10.216308742862324,91.36523572459818,USDC,91.37
110,oyc_109,G-42,g,10,71.54611863019002,7,10.220874090027147,52.042979038954,USDC,52.04
110,oyc_109,Q-45,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,bae11,G-43,g,5,61.3035770093362,6,10.217262834889366,52.02459113261797,USDC,52.02
110,csanuragjain,G-44,g,5,61.3035770093362,6,10.217262834889366,52.02459113261797,USDC,52.02
110,csanuragjain,Q-05,q,50,92.21536996835373,4,23.05384249208843,206.17228851066275,USDC,206.17
110,delfin454000,G-45,g,5,61.3035770093362,6,10.217262834889366,52.02459113261797,USDC,52.02
110,delfin454000,Q-37,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,Hawkeye,G-46,g,5,61.3035770093362,6,10.217262834889366,52.02459113261797,USDC,52.02
110,Hawkeye,Q-41,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,nahnah,G-47,g,5,61.3035770093362,6,10.217262834889366,52.02459113261797,USDC,52.02
110,rayn,G-48,g,5,61.3035770093362,6,10.217262834889366,52.02459113261797,USDC,52.02
110,rayn,H-01,3,,3.486784401000001,11,0.31698040009090916,896.0810021053763,USDC,896.08
110,rayn,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,rayn,M-04,2,,1.5943230000000002,7,0.22776042857142859,643.8625006962662,USDC,643.86
110,rayn,Q-32,q,15,30.710370852911907,3,10.23679028430397,91.54840372675223,USDC,91.55
110,cccz,H-01,3,,3.486784401000001,11,0.31698040009090916,896.0810021053763,USDC,896.08
110,cccz,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,cccz,M-03,2,,2.43,3,0.81,2289.812277027823,USDC,2289.81
110,cccz,M-04,2,,1.5943230000000002,7,0.22776042857142859,643.8625006962662,USDC,643.86
110,wuwe1,H-01,3,,3.486784401000001,11,0.31698040009090916,896.0810021053763,USDC,896.08
110,wuwe1,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,VAD37,H-01,3,,3.486784401000001,11,0.31698040009090916,896.0810021053763,USDC,896.08
110,VAD37,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,VAD37,H-03,3,,5.9049000000000005,6,0.9841500000000001,2782.1219165888047,USDC,2782.12
110,VAD37,Q-51,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,shenwilly,H-01,3,,3.486784401000001,11,0.31698040009090916,896.0810021053763,USDC,896.08
110,shenwilly,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,shenwilly,Q-17,q,30,55.03343845799142,5,11.006687691598284,98.4336555208845,USDC,98.43
110,minhquanym,H-01,3,,3.486784401000001,11,0.31698040009090916,896.0810021053763,USDC,896.08
110,minhquanym,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,minhquanym,M-04,2,,1.5943230000000002,7,0.22776042857142859,643.8625006962662,USDC,643.86
110,minhquanym,Q-44,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,Ruhum,H-01,3,,3.486784401000001,11,0.31698040009090916,896.0810021053763,USDC,896.08
110,Ruhum,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,Ruhum,Q-08,q,45,15.699100830147234,1,15.699100830147234,140.39826752619965,USDC,140.4
110,kyliek,H-01,3,,3.486784401000001,11,0.31698040009090916,896.0810021053763,USDC,896.08
110,kyliek,Q-07,q,50,92.21536996835373,4,23.05384249208843,206.17228851066275,USDC,206.17
110,danb,H-01,3,,3.486784401000001,11,0.31698040009090916,896.0810021053763,USDC,896.08
110,danb,H-03,3,,5.9049000000000005,6,0.9841500000000001,2782.1219165888047,USDC,2782.12
110,danb,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,danb,Q-19,q,25,41.968581191696245,4,10.492145297924061,93.83206327542804,USDC,93.83
110,reassor,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,reassor,M-03,2,,2.43,3,0.81,2289.812277027823,USDC,2289.81
110,reassor,Q-11,q,35,49.9988646043767,4,12.499716151094175,111.78592399463045,USDC,111.79
110,georgypetrov,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,georgypetrov,M-01,2,,3,1,3,8480.786211214157,USDC,8480.79
110,georgypetrov,Q-54,q,5,61.297852457173946,6,10.216308742862324,91.36523572459818,USDC,91.37
110,scaraven,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,scaraven,Q-28,q,20,82.36025570638209,8,10.295031963297761,92.069263546497,USDC,92.07
110,m9800,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,m9800,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,m9800,Q-43,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,pedroais,H-02,3,,2.287679245496101,15,0.15251194969974008,431.14041335298094,USDC,431.14
110,pedroais,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,cmichel,H-03,3,,5.9049000000000005,6,0.9841500000000001,2782.1219165888047,USDC,2782.12
110,cmichel,M-03,2,,2.43,3,0.81,2289.812277027823,USDC,2289.81
110,cmichel,M-04,2,,1.5943230000000002,7,0.22776042857142859,643.8625006962662,USDC,643.86
110,cmichel,Q-36,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,hyh,H-03,3,,5.9049000000000005,6,0.9841500000000001,2782.1219165888047,USDC,2782.12
110,hyh,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,hyh,Q-02,q,65,60,1,60,536.5846198908054,USDC,536.58
110,remora,M-02,2,,0.8472886094430003,13,0.06517604688023079,184.24803989443626,USDC,184.25
110,remora,Q-49,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,hubble,Q-22,q,25,41.968581191696245,4,10.492145297924061,93.83206327542804,USDC,93.83
110,AmitN,Q-23,q,20,82.36025570638209,8,10.295031963297761,92.069263546497,USDC,92.07
110,dipp,Q-38,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,p_crypt0,Q-46,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,peritoflores,Q-47,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,Picodes,Q-48,q,10,194.1715306421757,19,10.219554244325037,91.39426049407693,USDC,91.39
110,Jujic,Q-55,q,5,61.297852457173946,6,10.216308742862324,91.36523572459818,USDC,91.37
110,Yiko,Q-58,q,5,61.297852457173946,6,10.216308742862324,91.36523572459818,USDC,91.37
121,UnusualTurtle,G-01,g,9,10.33760043,1,10.33760043,105.2540144,USDT,105.25
